# wavelength flux error
7.585268e+03 3.004892e-16 1.000000e-20
7.586520e+03 3.245788e-16 1.000000e-20
7.587772e+03 2.811220e-16 1.000000e-20
7.589024e+03 2.909423e-16 1.000000e-20
7.590276e+03 2.797811e-16 1.000000e-20
7.591529e+03 2.499851e-16 1.000000e-20
7.592781e+03 2.640865e-16 1.000000e-20
7.594033e+03 2.758724e-16 1.000000e-20
7.595286e+03 2.691129e-16 1.000000e-20
7.596538e+03 3.030816e-16 1.000000e-20
7.597790e+03 3.163508e-16 1.000000e-20
7.599043e+03 2.855505e-16 1.000000e-20
7.600295e+03 3.109287e-16 1.000000e-20
7.601547e+03 2.789016e-16 1.000000e-20
7.602800e+03 2.930915e-16 1.000000e-20
7.604052e+03 3.141819e-16 1.000000e-20
7.605304e+03 3.160244e-16 1.000000e-20
7.606557e+03 3.230836e-16 1.000000e-20
7.607809e+03 3.467550e-16 1.000000e-20
7.609061e+03 3.094930e-16 1.000000e-20
7.610313e+03 3.156613e-16 1.000000e-20
7.611565e+03 3.515928e-16 1.000000e-20
7.612818e+03 2.817459e-16 1.000000e-20
7.614070e+03 3.066331e-16 1.000000e-20
7.615322e+03 3.104301e-16 1.000000e-20
7.616575e+03 3.356024e-16 1.000000e-20
7.617827e+03 3.104273e-16 1.000000e-20
7.619079e+03 2.767112e-16 1.000000e-20
7.620332e+03 2.680672e-16 1.000000e-20
7.621584e+03 2.673289e-16 1.000000e-20
7.622836e+03 2.752347e-16 1.000000e-20
7.624089e+03 2.309248e-16 1.000000e-20
7.625341e+03 3.341078e-16 1.000000e-20
7.626593e+03 2.203074e-16 1.000000e-20
7.627846e+03 2.958231e-16 1.000000e-20
7.629098e+03 3.003204e-16 1.000000e-20
7.630350e+03 2.853652e-16 1.000000e-20
7.631603e+03 2.288203e-16 1.000000e-20
7.632854e+03 2.885295e-16 1.000000e-20
7.634107e+03 2.787307e-16 1.000000e-20
7.635359e+03 2.566102e-16 1.000000e-20
7.636611e+03 2.134109e-16 1.000000e-20
7.637864e+03 2.624644e-16 1.000000e-20
7.639116e+03 2.997146e-16 1.000000e-20
7.640369e+03 2.780308e-16 1.000000e-20
7.641621e+03 2.794293e-16 1.000000e-20
7.642873e+03 2.965415e-16 1.000000e-20
7.644125e+03 2.839727e-16 1.000000e-20
7.645378e+03 2.503746e-16 1.000000e-20
7.646630e+03 3.031373e-16 1.000000e-20
7.647882e+03 2.565826e-16 1.000000e-20
7.649135e+03 2.624084e-16 1.000000e-20
7.650387e+03 2.789773e-16 1.000000e-20
7.651640e+03 2.979015e-16 1.000000e-20
7.652892e+03 2.668099e-16 1.000000e-20
7.654144e+03 2.718040e-16 1.000000e-20
7.655396e+03 2.828503e-16 1.000000e-20
7.656648e+03 2.648896e-16 1.000000e-20
7.657901e+03 2.403584e-16 1.000000e-20
7.659153e+03 2.289802e-16 1.000000e-20
7.660405e+03 2.643590e-16 1.000000e-20
7.661658e+03 2.916517e-16 1.000000e-20
7.662910e+03 2.478072e-16 1.000000e-20
7.664162e+03 2.373117e-16 1.000000e-20
7.665415e+03 2.526932e-16 1.000000e-20
7.666667e+03 2.637814e-16 1.000000e-20
7.667919e+03 2.716489e-16 1.000000e-20
7.669172e+03 2.370910e-16 1.000000e-20
7.670424e+03 2.481384e-16 1.000000e-20
7.671676e+03 2.658920e-16 1.000000e-20
7.672929e+03 2.699280e-16 1.000000e-20
7.674181e+03 2.670374e-16 1.000000e-20
7.675433e+03 2.540941e-16 1.000000e-20
7.676686e+03 2.529260e-16 1.000000e-20
7.677938e+03 2.421841e-16 1.000000e-20
7.679190e+03 2.556282e-16 1.000000e-20
7.680442e+03 2.629966e-16 1.000000e-20
7.681694e+03 2.528483e-16 1.000000e-20
7.682947e+03 2.641225e-16 1.000000e-20
7.684199e+03 2.595391e-16 1.000000e-20
7.685451e+03 2.466951e-16 1.000000e-20
7.686704e+03 2.507887e-16 1.000000e-20
7.687956e+03 2.458706e-16 1.000000e-20
7.689208e+03 2.516329e-16 1.000000e-20
7.690461e+03 2.610418e-16 1.000000e-20
7.691713e+03 2.622507e-16 1.000000e-20
7.692965e+03 2.456407e-16 1.000000e-20
7.694218e+03 2.639885e-16 1.000000e-20
7.695470e+03 2.442583e-16 1.000000e-20
7.696722e+03 2.435649e-16 1.000000e-20
7.697975e+03 2.435391e-16 1.000000e-20
7.699227e+03 2.637476e-16 1.000000e-20
7.700479e+03 2.642054e-16 1.000000e-20
7.701731e+03 2.584056e-16 1.000000e-20
7.702983e+03 2.547682e-16 1.000000e-20
7.704236e+03 2.688692e-16 1.000000e-20
7.705488e+03 2.825043e-16 1.000000e-20
7.706740e+03 2.633804e-16 1.000000e-20
7.707993e+03 2.596163e-16 1.000000e-20
7.709245e+03 2.631499e-16 1.000000e-20
7.710498e+03 2.481753e-16 1.000000e-20
7.711750e+03 2.164911e-16 1.000000e-20
7.713002e+03 3.219698e-16 1.000000e-20
7.714254e+03 2.807864e-16 1.000000e-20
7.715507e+03 2.611948e-16 1.000000e-20
7.716759e+03 2.635491e-16 1.000000e-20
7.718011e+03 2.486507e-16 1.000000e-20
7.719264e+03 2.731200e-16 1.000000e-20
7.720516e+03 2.626984e-16 1.000000e-20
7.721769e+03 2.624319e-16 1.000000e-20
7.723021e+03 2.476696e-16 1.000000e-20
7.724273e+03 2.623282e-16 1.000000e-20
7.725525e+03 2.670054e-16 1.000000e-20
7.726777e+03 2.550790e-16 1.000000e-20
7.728030e+03 2.778444e-16 1.000000e-20
7.729282e+03 2.625311e-16 1.000000e-20
7.730534e+03 2.473975e-16 1.000000e-20
7.731787e+03 2.533039e-16 1.000000e-20
7.733039e+03 2.705535e-16 1.000000e-20
7.734291e+03 2.618671e-16 1.000000e-20
7.735543e+03 2.624401e-16 1.000000e-20
7.736796e+03 2.642004e-16 1.000000e-20
7.738048e+03 2.699569e-16 1.000000e-20
7.739301e+03 2.709576e-16 1.000000e-20
7.740553e+03 2.685807e-16 1.000000e-20
7.741805e+03 2.683589e-16 1.000000e-20
7.743058e+03 2.592420e-16 1.000000e-20
7.744310e+03 2.591477e-16 1.000000e-20
7.745562e+03 2.522955e-16 1.000000e-20
7.746814e+03 2.668451e-16 1.000000e-20
7.748066e+03 2.644716e-16 1.000000e-20
7.749319e+03 2.125160e-16 1.000000e-20
7.750571e+03 3.182675e-16 1.000000e-20
7.751823e+03 3.025644e-16 1.000000e-20
7.753076e+03 2.448621e-16 1.000000e-20
7.754328e+03 2.637721e-16 1.000000e-20
7.755580e+03 2.633344e-16 1.000000e-20
7.756833e+03 2.667623e-16 1.000000e-20
7.758085e+03 2.700413e-16 1.000000e-20
7.759337e+03 2.788693e-16 1.000000e-20
7.760590e+03 2.638931e-16 1.000000e-20
7.761842e+03 2.717712e-16 1.000000e-20
7.763094e+03 2.744509e-16 1.000000e-20
7.764347e+03 2.759690e-16 1.000000e-20
7.765599e+03 2.757431e-16 1.000000e-20
7.766851e+03 2.821090e-16 1.000000e-20
7.768104e+03 2.702149e-16 1.000000e-20
7.769355e+03 2.804161e-16 1.000000e-20
7.770608e+03 2.896062e-16 1.000000e-20
7.771860e+03 2.746961e-16 1.000000e-20
7.773112e+03 2.790953e-16 1.000000e-20
7.774365e+03 2.687687e-16 1.000000e-20
7.775617e+03 2.747122e-16 1.000000e-20
7.776870e+03 2.830741e-16 1.000000e-20
7.778122e+03 2.663949e-16 1.000000e-20
7.779374e+03 2.686606e-16 1.000000e-20
7.780626e+03 3.139511e-16 1.000000e-20
7.781879e+03 2.884170e-16 1.000000e-20
7.783131e+03 2.673197e-16 1.000000e-20
7.784383e+03 2.730509e-16 1.000000e-20
7.785636e+03 2.925964e-16 1.000000e-20
7.786888e+03 2.789954e-16 1.000000e-20
7.788140e+03 2.841648e-16 1.000000e-20
7.789393e+03 2.752601e-16 1.000000e-20
7.790645e+03 2.696447e-16 1.000000e-20
7.791897e+03 2.801554e-16 1.000000e-20
7.793149e+03 2.988213e-16 1.000000e-20
7.794402e+03 2.564329e-16 1.000000e-20
7.795654e+03 2.587352e-16 1.000000e-20
7.796906e+03 3.362448e-16 1.000000e-20
7.798159e+03 2.982532e-16 1.000000e-20
7.799411e+03 2.863665e-16 1.000000e-20
7.800663e+03 2.897906e-16 1.000000e-20
7.801916e+03 3.009310e-16 1.000000e-20
7.803168e+03 2.762363e-16 1.000000e-20
7.804420e+03 2.763893e-16 1.000000e-20
7.805672e+03 2.865253e-16 1.000000e-20
7.806925e+03 2.704321e-16 1.000000e-20
7.808177e+03 2.861265e-16 1.000000e-20
7.809430e+03 2.804673e-16 1.000000e-20
7.810682e+03 2.812006e-16 1.000000e-20
7.811934e+03 3.000797e-16 1.000000e-20
7.813187e+03 2.917608e-16 1.000000e-20
7.814438e+03 2.865046e-16 1.000000e-20
7.815691e+03 2.761268e-16 1.000000e-20
7.816943e+03 2.762634e-16 1.000000e-20
7.818195e+03 2.727493e-16 1.000000e-20
7.819448e+03 2.993085e-16 1.000000e-20
7.820700e+03 2.332934e-16 1.000000e-20
7.821952e+03 2.512141e-16 1.000000e-20
7.823205e+03 3.063361e-16 1.000000e-20
7.824457e+03 2.595069e-16 1.000000e-20
7.825709e+03 2.887247e-16 1.000000e-20
7.826962e+03 2.885002e-16 1.000000e-20
7.828214e+03 2.831861e-16 1.000000e-20
7.829466e+03 2.897213e-16 1.000000e-20
7.830719e+03 2.884157e-16 1.000000e-20
7.831971e+03 2.896115e-16 1.000000e-20
7.833223e+03 2.826078e-16 1.000000e-20
7.834476e+03 2.826201e-16 1.000000e-20
7.835728e+03 2.957763e-16 1.000000e-20
7.836980e+03 2.835913e-16 1.000000e-20
7.838232e+03 2.807007e-16 1.000000e-20
7.839484e+03 2.712190e-16 1.000000e-20
7.840737e+03 3.002330e-16 1.000000e-20
7.841989e+03 2.925137e-16 1.000000e-20
7.843241e+03 2.686482e-16 1.000000e-20
7.844494e+03 2.748207e-16 1.000000e-20
7.845746e+03 2.806715e-16 1.000000e-20
7.846999e+03 2.986318e-16 1.000000e-20
7.848251e+03 2.885959e-16 1.000000e-20
7.849503e+03 2.991855e-16 1.000000e-20
7.850755e+03 2.844234e-16 1.000000e-20
7.852008e+03 2.881741e-16 1.000000e-20
7.853260e+03 2.824916e-16 1.000000e-20
7.854512e+03 2.718182e-16 1.000000e-20
7.855765e+03 3.025253e-16 1.000000e-20
7.857017e+03 2.866946e-16 1.000000e-20
7.858269e+03 2.879989e-16 1.000000e-20
7.859521e+03 3.026105e-16 1.000000e-20
7.860773e+03 2.526226e-16 1.000000e-20
7.862026e+03 2.694869e-16 1.000000e-20
7.863278e+03 3.161782e-16 1.000000e-20
7.864531e+03 2.892595e-16 1.000000e-20
7.865783e+03 2.886975e-16 1.000000e-20
7.867035e+03 3.193882e-16 1.000000e-20
7.868288e+03 2.854854e-16 1.000000e-20
7.869540e+03 2.807772e-16 1.000000e-20
7.870792e+03 2.961093e-16 1.000000e-20
7.872044e+03 2.959836e-16 1.000000e-20
7.873297e+03 2.614031e-16 1.000000e-20
7.874549e+03 2.865840e-16 1.000000e-20
7.875801e+03 2.859591e-16 1.000000e-20
7.877054e+03 2.849844e-16 1.000000e-20
7.878306e+03 2.743849e-16 1.000000e-20
7.879559e+03 2.959044e-16 1.000000e-20
7.880811e+03 2.875626e-16 1.000000e-20
7.882063e+03 2.817852e-16 1.000000e-20
7.883315e+03 2.845531e-16 1.000000e-20
7.884567e+03 2.841952e-16 1.000000e-20
7.885820e+03 2.809269e-16 1.000000e-20
7.887072e+03 2.870247e-16 1.000000e-20
7.888324e+03 2.910408e-16 1.000000e-20
7.889577e+03 2.913023e-16 1.000000e-20
7.890829e+03 2.784523e-16 1.000000e-20
7.892081e+03 3.177322e-16 1.000000e-20
7.893334e+03 2.845832e-16 1.000000e-20
7.894586e+03 2.923353e-16 1.000000e-20
7.895838e+03 2.938449e-16 1.000000e-20
7.897091e+03 2.851397e-16 1.000000e-20
7.898343e+03 3.049233e-16 1.000000e-20
7.899595e+03 2.917637e-16 1.000000e-20
7.900848e+03 3.009355e-16 1.000000e-20
7.902100e+03 2.857789e-16 1.000000e-20
7.903352e+03 3.118041e-16 1.000000e-20
7.904604e+03 2.891667e-16 1.000000e-20
7.905856e+03 3.064786e-16 1.000000e-20
7.907109e+03 2.826310e-16 1.000000e-20
7.908361e+03 2.843334e-16 1.000000e-20
7.909613e+03 2.854146e-16 1.000000e-20
7.910866e+03 2.792632e-16 1.000000e-20
7.912118e+03 2.868624e-16 1.000000e-20
7.913370e+03 2.316555e-16 1.000000e-20
7.914623e+03 2.351990e-16 1.000000e-20
7.915875e+03 3.306605e-16 1.000000e-20
7.917127e+03 2.749644e-16 1.000000e-20
7.918380e+03 2.943507e-16 1.000000e-20
7.919632e+03 2.830032e-16 1.000000e-20
7.920884e+03 2.636251e-16 1.000000e-20
7.922137e+03 2.458157e-16 1.000000e-20
7.923389e+03 2.933857e-16 1.000000e-20
7.924641e+03 2.831416e-16 1.000000e-20
7.925894e+03 3.017180e-16 1.000000e-20
7.927146e+03 2.922749e-16 1.000000e-20
7.928398e+03 2.889019e-16 1.000000e-20
7.929650e+03 2.728000e-16 1.000000e-20
7.930902e+03 2.766773e-16 1.000000e-20
7.932155e+03 3.218522e-16 1.000000e-20
7.933407e+03 2.669919e-16 1.000000e-20
7.934660e+03 2.745136e-16 1.000000e-20
7.935912e+03 2.853896e-16 1.000000e-20
7.937164e+03 2.972034e-16 1.000000e-20
7.938417e+03 2.879968e-16 1.000000e-20
7.939669e+03 2.831596e-16 1.000000e-20
7.940921e+03 2.768050e-16 1.000000e-20
7.942173e+03 3.013816e-16 1.000000e-20
7.943426e+03 3.124837e-16 1.000000e-20
7.944678e+03 2.846580e-16 1.000000e-20
7.945931e+03 2.888892e-16 1.000000e-20
7.947183e+03 2.874449e-16 1.000000e-20
7.948435e+03 2.960227e-16 1.000000e-20
7.949688e+03 2.774786e-16 1.000000e-20
7.950939e+03 2.789932e-16 1.000000e-20
7.952192e+03 2.886680e-16 1.000000e-20
7.953444e+03 2.995745e-16 1.000000e-20
7.954696e+03 2.816217e-16 1.000000e-20
7.955949e+03 2.905379e-16 1.000000e-20
7.957201e+03 2.793868e-16 1.000000e-20
7.958453e+03 2.986406e-16 1.000000e-20
7.959706e+03 2.924929e-16 1.000000e-20
7.960958e+03 2.918899e-16 1.000000e-20
7.962210e+03 2.748985e-16 1.000000e-20
7.963463e+03 2.526486e-16 1.000000e-20
7.964715e+03 3.478440e-16 1.000000e-20
7.965967e+03 3.207532e-16 1.000000e-20
7.967220e+03 2.681466e-16 1.000000e-20
7.968472e+03 3.056112e-16 1.000000e-20
7.969724e+03 2.876401e-16 1.000000e-20
7.970977e+03 2.873135e-16 1.000000e-20
7.972229e+03 2.838466e-16 1.000000e-20
7.973481e+03 2.908969e-16 1.000000e-20
7.974733e+03 3.035136e-16 1.000000e-20
7.975985e+03 2.910490e-16 1.000000e-20
7.977238e+03 2.844769e-16 1.000000e-20
7.978490e+03 3.029986e-16 1.000000e-20
7.979742e+03 2.972965e-16 1.000000e-20
7.980995e+03 2.868669e-16 1.000000e-20
7.982247e+03 3.056790e-16 1.000000e-20
7.983499e+03 2.938792e-16 1.000000e-20
7.984752e+03 2.730112e-16 1.000000e-20
7.986004e+03 2.796445e-16 1.000000e-20
7.987256e+03 2.948110e-16 1.000000e-20
7.988509e+03 2.861831e-16 1.000000e-20
7.989761e+03 2.965750e-16 1.000000e-20
7.991013e+03 2.987262e-16 1.000000e-20
7.992266e+03 2.461296e-16 1.000000e-20
7.993518e+03 3.300049e-16 1.000000e-20
7.994770e+03 3.095550e-16 1.000000e-20
7.996022e+03 2.821903e-16 1.000000e-20
7.997274e+03 2.837005e-16 1.000000e-20
7.998527e+03 2.864234e-16 1.000000e-20
7.999779e+03 3.001261e-16 1.000000e-20
8.001031e+03 2.856458e-16 1.000000e-20
8.002284e+03 2.939980e-16 1.000000e-20
8.003536e+03 2.876282e-16 1.000000e-20
8.004789e+03 2.966169e-16 1.000000e-20
8.006041e+03 2.971024e-16 1.000000e-20
8.007293e+03 2.926233e-16 1.000000e-20
8.008545e+03 2.817417e-16 1.000000e-20
8.009798e+03 2.965389e-16 1.000000e-20
8.011050e+03 3.036549e-16 1.000000e-20
8.012302e+03 2.983412e-16 1.000000e-20
8.013555e+03 3.125764e-16 1.000000e-20
8.014807e+03 2.972268e-16 1.000000e-20
8.016060e+03 2.939399e-16 1.000000e-20
8.017312e+03 2.895407e-16 1.000000e-20
8.018563e+03 2.887965e-16 1.000000e-20
8.019816e+03 3.072893e-16 1.000000e-20
8.021068e+03 3.150026e-16 1.000000e-20
8.022321e+03 3.111166e-16 1.000000e-20
8.023573e+03 3.211780e-16 1.000000e-20
8.024825e+03 3.204285e-16 1.000000e-20
8.026078e+03 2.676802e-16 1.000000e-20
8.027330e+03 2.956312e-16 1.000000e-20
8.028582e+03 3.264396e-16 1.000000e-20
8.029834e+03 2.848805e-16 1.000000e-20
8.031087e+03 3.023586e-16 1.000000e-20
8.032339e+03 3.038508e-16 1.000000e-20
8.033592e+03 3.031800e-16 1.000000e-20
8.034844e+03 2.909162e-16 1.000000e-20
8.036096e+03 2.764505e-16 1.000000e-20
8.037349e+03 2.974631e-16 1.000000e-20
8.038601e+03 3.111920e-16 1.000000e-20
8.039853e+03 2.891666e-16 1.000000e-20
8.041105e+03 2.776907e-16 1.000000e-20
8.042357e+03 3.013631e-16 1.000000e-20
8.043610e+03 3.176987e-16 1.000000e-20
8.044862e+03 2.894944e-16 1.000000e-20
8.046114e+03 2.992414e-16 1.000000e-20
8.047367e+03 3.066826e-16 1.000000e-20
8.048619e+03 3.019473e-16 1.000000e-20
8.049871e+03 3.038946e-16 1.000000e-20
8.051124e+03 3.276609e-16 1.000000e-20
8.052376e+03 3.040278e-16 1.000000e-20
8.053628e+03 2.835817e-16 1.000000e-20
8.054881e+03 2.976537e-16 1.000000e-20
8.056133e+03 3.020997e-16 1.000000e-20
8.057385e+03 3.080315e-16 1.000000e-20
8.058638e+03 3.129652e-16 1.000000e-20
8.059890e+03 3.027062e-16 1.000000e-20
8.061142e+03 2.868292e-16 1.000000e-20
8.062395e+03 2.735167e-16 1.000000e-20
8.063646e+03 3.062629e-16 1.000000e-20
8.064899e+03 3.184141e-16 1.000000e-20
8.066151e+03 3.094020e-16 1.000000e-20
8.067403e+03 2.824639e-16 1.000000e-20
8.068656e+03 3.038369e-16 1.000000e-20
8.069908e+03 3.027153e-16 1.000000e-20
8.071161e+03 3.008025e-16 1.000000e-20
8.072413e+03 3.049197e-16 1.000000e-20
8.073665e+03 2.955457e-16 1.000000e-20
8.074917e+03 3.007984e-16 1.000000e-20
8.076170e+03 3.050530e-16 1.000000e-20
8.077422e+03 3.166028e-16 1.000000e-20
8.078674e+03 3.243580e-16 1.000000e-20
8.079927e+03 3.169868e-16 1.000000e-20
8.081179e+03 3.243254e-16 1.000000e-20
8.082431e+03 3.206369e-16 1.000000e-20
8.083684e+03 3.138639e-16 1.000000e-20
8.084936e+03 3.085213e-16 1.000000e-20
8.086188e+03 3.142835e-16 1.000000e-20
8.087440e+03 3.064357e-16 1.000000e-20
8.088693e+03 3.071820e-16 1.000000e-20
8.089945e+03 2.940765e-16 1.000000e-20
8.091197e+03 3.021685e-16 1.000000e-20
8.092450e+03 3.049897e-16 1.000000e-20
8.093702e+03 2.994036e-16 1.000000e-20
8.094954e+03 2.986733e-16 1.000000e-20
8.096207e+03 3.026313e-16 1.000000e-20
8.097459e+03 2.963384e-16 1.000000e-20
8.098711e+03 3.116042e-16 1.000000e-20
8.099963e+03 3.089429e-16 1.000000e-20
8.101216e+03 3.186789e-16 1.000000e-20
8.102468e+03 3.316088e-16 1.000000e-20
8.103721e+03 3.118990e-16 1.000000e-20
8.104973e+03 3.012193e-16 1.000000e-20
8.106225e+03 2.868675e-16 1.000000e-20
8.107478e+03 3.046707e-16 1.000000e-20
8.108729e+03 3.113940e-16 1.000000e-20
8.109982e+03 3.179436e-16 1.000000e-20
8.111234e+03 3.008416e-16 1.000000e-20
8.112486e+03 3.106000e-16 1.000000e-20
8.113739e+03 2.949457e-16 1.000000e-20
8.114991e+03 2.965067e-16 1.000000e-20
8.116243e+03 3.110510e-16 1.000000e-20
8.117496e+03 3.062805e-16 1.000000e-20
8.118748e+03 3.167812e-16 1.000000e-20
8.120000e+03 3.029531e-16 1.000000e-20
8.121253e+03 3.129478e-16 1.000000e-20
8.122505e+03 3.103119e-16 1.000000e-20
8.123757e+03 3.011105e-16 1.000000e-20
8.125010e+03 3.061288e-16 1.000000e-20
8.126262e+03 3.049687e-16 1.000000e-20
8.127514e+03 2.937247e-16 1.000000e-20
8.128767e+03 3.070337e-16 1.000000e-20
8.130019e+03 3.064288e-16 1.000000e-20
8.131271e+03 3.024812e-16 1.000000e-20
8.132523e+03 2.981464e-16 1.000000e-20
8.133775e+03 2.992494e-16 1.000000e-20
8.135028e+03 3.017027e-16 1.000000e-20
8.136280e+03 3.030367e-16 1.000000e-20
8.137532e+03 3.063455e-16 1.000000e-20
8.138785e+03 3.205177e-16 1.000000e-20
8.140037e+03 3.069004e-16 1.000000e-20
8.141290e+03 3.098579e-16 1.000000e-20
8.142542e+03 3.082068e-16 1.000000e-20
8.143794e+03 3.148568e-16 1.000000e-20
8.145046e+03 3.109616e-16 1.000000e-20
8.146299e+03 2.948792e-16 1.000000e-20
8.147551e+03 3.119540e-16 1.000000e-20
8.148803e+03 3.180619e-16 1.000000e-20
8.150056e+03 3.039460e-16 1.000000e-20
8.151308e+03 3.095105e-16 1.000000e-20
8.152560e+03 3.136144e-16 1.000000e-20
8.153812e+03 3.086334e-16 1.000000e-20
8.155064e+03 3.024042e-16 1.000000e-20
8.156317e+03 3.071065e-16 1.000000e-20
8.157569e+03 2.852734e-16 1.000000e-20
8.158822e+03 2.904913e-16 1.000000e-20
8.160074e+03 3.095260e-16 1.000000e-20
8.161326e+03 2.843355e-16 1.000000e-20
8.162579e+03 2.904228e-16 1.000000e-20
8.163831e+03 3.138232e-16 1.000000e-20
8.165083e+03 3.059845e-16 1.000000e-20
8.166335e+03 2.984814e-16 1.000000e-20
8.167588e+03 2.923644e-16 1.000000e-20
8.168840e+03 2.857510e-16 1.000000e-20
8.170092e+03 3.008665e-16 1.000000e-20
8.171345e+03 3.152713e-16 1.000000e-20
8.172597e+03 3.153808e-16 1.000000e-20
8.173850e+03 2.908897e-16 1.000000e-20
8.175102e+03 2.902821e-16 1.000000e-20
8.176354e+03 3.140352e-16 1.000000e-20
8.177606e+03 3.015554e-16 1.000000e-20
8.178858e+03 3.030737e-16 1.000000e-20
8.180111e+03 3.144579e-16 1.000000e-20
8.181363e+03 3.017752e-16 1.000000e-20
8.182615e+03 3.197370e-16 1.000000e-20
8.183868e+03 3.120085e-16 1.000000e-20
8.185120e+03 3.022219e-16 1.000000e-20
8.186372e+03 3.052247e-16 1.000000e-20
8.187625e+03 3.174692e-16 1.000000e-20
8.188877e+03 2.913153e-16 1.000000e-20
8.190129e+03 2.930772e-16 1.000000e-20
8.191382e+03 3.096933e-16 1.000000e-20
8.192634e+03 2.990592e-16 1.000000e-20
8.193887e+03 2.919674e-16 1.000000e-20
8.195139e+03 2.913120e-16 1.000000e-20
8.196391e+03 3.096567e-16 1.000000e-20
8.197643e+03 3.030309e-16 1.000000e-20
8.198896e+03 2.874088e-16 1.000000e-20
8.200147e+03 2.870693e-16 1.000000e-20
8.201400e+03 3.061017e-16 1.000000e-20
8.202652e+03 3.185698e-16 1.000000e-20
8.203904e+03 2.737728e-16 1.000000e-20
8.205156e+03 2.765944e-16 1.000000e-20
8.206409e+03 3.019442e-16 1.000000e-20
8.207661e+03 2.939691e-16 1.000000e-20
8.208914e+03 3.090049e-16 1.000000e-20
8.210166e+03 2.853945e-16 1.000000e-20
8.211418e+03 2.880207e-16 1.000000e-20
8.212671e+03 2.892442e-16 1.000000e-20
8.213923e+03 2.994552e-16 1.000000e-20
8.215176e+03 3.073363e-16 1.000000e-20
8.216428e+03 3.025757e-16 1.000000e-20
8.217680e+03 3.096556e-16 1.000000e-20
8.218932e+03 3.141941e-16 1.000000e-20
8.220185e+03 3.202544e-16 1.000000e-20
8.221437e+03 2.982744e-16 1.000000e-20
8.222689e+03 3.052072e-16 1.000000e-20
8.223941e+03 3.067976e-16 1.000000e-20
8.225193e+03 2.953645e-16 1.000000e-20
8.226446e+03 2.932015e-16 1.000000e-20
8.227698e+03 3.064932e-16 1.000000e-20
8.228951e+03 3.088865e-16 1.000000e-20
8.230203e+03 3.068638e-16 1.000000e-20
8.231455e+03 3.078651e-16 1.000000e-20
8.232707e+03 3.071042e-16 1.000000e-20
8.233960e+03 3.103464e-16 1.000000e-20
8.235212e+03 3.173646e-16 1.000000e-20
8.236465e+03 3.070736e-16 1.000000e-20
8.237717e+03 2.954068e-16 1.000000e-20
8.238969e+03 3.021225e-16 1.000000e-20
8.240222e+03 3.095041e-16 1.000000e-20
8.241474e+03 3.072154e-16 1.000000e-20
8.242726e+03 3.048318e-16 1.000000e-20
8.243979e+03 2.936181e-16 1.000000e-20
8.245230e+03 2.906037e-16 1.000000e-20
8.246482e+03 2.992684e-16 1.000000e-20
8.247735e+03 2.990596e-16 1.000000e-20
8.248987e+03 2.992948e-16 1.000000e-20
8.250240e+03 3.108370e-16 1.000000e-20
8.251492e+03 3.046918e-16 1.000000e-20
8.252744e+03 2.836667e-16 1.000000e-20
8.253996e+03 2.884700e-16 1.000000e-20
8.255249e+03 2.990825e-16 1.000000e-20
8.256501e+03 3.013420e-16 1.000000e-20
8.257754e+03 3.108003e-16 1.000000e-20
8.259006e+03 3.062944e-16 1.000000e-20
8.260258e+03 2.959896e-16 1.000000e-20
8.261511e+03 2.927730e-16 1.000000e-20
8.262763e+03 2.857536e-16 1.000000e-20
8.264016e+03 2.873991e-16 1.000000e-20
8.265268e+03 2.849075e-16 1.000000e-20
8.266520e+03 2.816317e-16 1.000000e-20
8.267771e+03 2.924252e-16 1.000000e-20
8.269024e+03 2.863221e-16 1.000000e-20
8.270276e+03 2.966761e-16 1.000000e-20
8.271529e+03 3.029189e-16 1.000000e-20
8.272781e+03 2.831359e-16 1.000000e-20
8.274033e+03 2.912720e-16 1.000000e-20
8.275286e+03 2.724156e-16 1.000000e-20
8.276538e+03 3.009006e-16 1.000000e-20
8.277790e+03 3.017615e-16 1.000000e-20
8.279043e+03 2.875020e-16 1.000000e-20
8.280295e+03 2.914189e-16 1.000000e-20
8.281547e+03 2.748735e-16 1.000000e-20
8.282800e+03 2.964504e-16 1.000000e-20
8.284052e+03 2.982569e-16 1.000000e-20
8.285305e+03 2.961334e-16 1.000000e-20
8.286557e+03 2.917205e-16 1.000000e-20
8.287809e+03 2.981768e-16 1.000000e-20
8.289061e+03 2.616741e-16 1.000000e-20
8.290313e+03 2.995662e-16 1.000000e-20
8.291565e+03 2.708222e-16 1.000000e-20
8.292818e+03 2.597583e-16 1.000000e-20
8.294070e+03 2.530445e-16 1.000000e-20
8.295322e+03 2.624850e-16 1.000000e-20
8.296575e+03 2.670271e-16 1.000000e-20
8.297827e+03 2.623551e-16 1.000000e-20
8.299080e+03 2.355967e-16 1.000000e-20
8.300332e+03 2.824645e-16 1.000000e-20
8.301584e+03 3.001771e-16 1.000000e-20
8.302836e+03 2.877688e-16 1.000000e-20
8.304089e+03 2.822927e-16 1.000000e-20
8.305341e+03 3.080646e-16 1.000000e-20
8.306594e+03 3.031750e-16 1.000000e-20
8.307846e+03 2.832369e-16 1.000000e-20
8.309098e+03 2.756864e-16 1.000000e-20
8.310351e+03 2.732356e-16 1.000000e-20
8.311603e+03 2.779619e-16 1.000000e-20
8.312854e+03 2.830343e-16 1.000000e-20
